name	pronounciation	frequency	similarWords	meaningShort	meaningLong	meaningOther	soundUrl	exampleSoundUrl
forwards	0	13423	0	0	0	0	0	
picker	10669	13424	0	0	0	0	0	
buoyant	6894	13425	0	0	0	0	0	
enliven	8163	13426	0	0	0	0	0	
alfalfa	0	13427	0	0	0	0	0	
acupuncture	6160	13428	0	0	0	0	0	
converter	7422	13429	0	0	0	0	0	
deferred	0	13430	0	0	0	0	0	
lovable	9733	13431	0	0	0	0	0	
welding	0	13432	0	0	0	0	0	
expertly	0	13433	0	0	0	0	0	
whomever	0	13434	0	0	0	0	0	
isotope	9459	13435	0	0	0	0	0	
evaporation	0	13436	0	0	0	0	0	
catering	3511	13437	0	0	0	0	0	
underpin	12658	13438	0	0	0	0	0	
cologne	7252	13439	0	0	0	0	0	
deformity	0	13440	0	0	0	0	0	
graciously	0	13441	0	0	0	0	0	
Quaker	11042	13442	0	0	0	0	0	
perfectionist	10598	13443	0	0	0	0	0	
noxious	0	13444	0	0	0	0	0	
pivot	10701	13445	0	0	0	0	0	
dispersal	0	13446	0	0	0	0	0	
Siberian	0	13447	0	0	0	0	0	
aerosol	6204	13448	0	0	0	0	0	
morbidity	0	13449	0	0	0	0	0	
shaking	0	13450	0	0	0	0	0	
gnarled	0	13451	0	0	0	0	0	
encroach	8139	13452	0	0	0	0	0	
pursuant	0	13453	0	0	0	0	0	
atrium	0	13454	0	0	0	0	0	
perceptive	10596	13455	0	0	0	0	0	
legalization	0	13456	0	0	0	0	0	
cyst	7592	13457	0	0	0	0	0	
detectable	0	13458	0	0	0	0	0	
righteousness	0	13459	0	0	0	0	0	
ethereal	8224	13460	0	0	0	0	0	
swine	0	13461	0	0	0	0	0	
contrive	7412	13462	0	0	0	0	0	
peacock	10566	13463	0	0	0	0	0	
phrasing	0	13464	0	0	0	0	0	
intolerant	0	13465	0	0	0	0	0	
pomegranate	0	13466	0	0	0	0	0	
intrepid	9410	13467	0	0	0	0	0	
skyward	0	13468	0	0	0	0	0	
blatantly	6716	13469	0	0	0	0	0	
laurel	9598	13470	0	0	0	0	0	
abet	0	13471	0	0	0	0	0	
warplane	12979	13472	0	0	0	0	0	
condescending	0	13473	0	0	0	0	0	
swish	12267	13474	0	0	0	0	0	
awning	0	13475	0	0	0	0	0	
entanglement	0	13476	0	0	0	0	0	
justifiable	9519	13477	0	0	0	0	0	
acorn	0	13478	0	0	0	0	0	
APR	0	13479	0	0	0	0	0	
cottonwood	0	13480	0	0	0	0	0	
childless	7106	13481	0	0	0	0	0	
scandalous	11573	13482	0	0	0	0	0	
perplex	0	13483	0	0	0	0	0	
urchin	0	13484	0	0	0	0	0	
grisly	8799	13485	0	0	0	0	0	
paparazzi	0	13486	0	0	0	0	0	
stockbroker	12098	13487	0	0	0	0	0	
gingerbread	0	13488	0	0	0	0	0	
ineligible	0	13489	0	0	0	0	0	
hypnosis	9097	13490	0	0	0	0	0	
dropping	0	13491	0	0	0	0	0	
garland	8655	13492	0	0	0	0	0	
envious	8190	13493	0	0	0	0	0	
blockage	6735	13494	0	0	0	0	0	
schematic	0	13495	0	0	0	0	0	
vaccinate	12842	13496	0	0	0	0	0	
lentils	0	13497	0	0	0	0	0	
Briton	3434	13498	0	0	0	0	0	
braided	0	13499	0	0	0	0	0	
censure	7046	13500	0	0	0	0	0	
cultured	7564	13501	0	0	0	0	0	
musty	0	13502	0	0	0	0	0	
resounding	11352	13503	0	0	0	0	0	
Audubon	0	13504	0	0	0	0	0	
predation	0	13505	0	0	0	0	0	
neoliberal	0	13506	0	0	0	0	0	
hopper	9032	13507	0	0	0	0	0	
starship	0	13508	0	0	0	0	0	
Yoruba	0	13509	0	0	0	0	0	
pronunciation	10947	13510	0	0	0	0	0	
phantom	10648	13511	0	0	0	0	0	
humanist	0	13512	0	0	0	0	0	
institutionalized	0	13513	0	0	0	0	0	
melanoma	0	13514	0	0	0	0	0	
grimy	0	13515	0	0	0	0	0	
toenail	0	13516	0	0	0	0	0	
ICU	0	13517	0	0	0	0	0	
syllabus	12273	13518	0	0	0	0	0	
cynic	7589	13519	0	0	0	0	0	
astonishingly	0	13520	0	0	0	0	0	
oversize	10433	13521	0	0	0	0	0	
commemoration	0	13522	0	0	0	0	0	
phobia	10657	13523	0	0	0	0	0	
defunct	7668	13524	0	0	0	0	0	
malaise	9797	13525	0	0	0	0	0	
fussy	8631	13526	0	0	0	0	0	
agonize	0	13527	0	0	0	0	0	
sardine	11543	13528	0	0	0	0	0	
dissenter	0	13529	0	0	0	0	0	
gaunt	8663	13530	0	0	0	0	0	
babble	6536	13531	0	0	0	0	0	
parenthesis	0	13532	0	0	0	0	0	
onerous	10317	13533	0	0	0	0	0	
lonesome	0	13534	0	0	0	0	0	
crossword	7533	13535	0	0	0	0	0	
fisher	0	13536	0	0	0	0	0	
drowning	0	13537	0	0	0	0	0	
nab	10157	13538	0	0	0	0	0	
annihilate	6338	13539	0	0	0	0	0	
indelible	0	13540	0	0	0	0	0	
nemesis	0	13541	0	0	0	0	0	
exacting	0	13542	0	0	0	0	0	
conventionally	0	13543	0	0	0	0	0	
volley	12937	13544	0	0	0	0	0	
created	0	13545	0	0	0	0	0	
insatiable	9337	13546	0	0	0	0	0	
sternly	0	13547	0	0	0	0	0	
broach	0	13548	0	0	0	0	0	
decomposition	0	13549	0	0	0	0	0	
transplantation	0	13550	0	0	0	0	0	
flourishing	0	13551	0	0	0	0	0	
precocious	10861	13552	0	0	0	0	0	
cowardly	7479	13553	0	0	0	0	0	
spacing	0	13554	0	0	0	0	0	
upstart	12819	13555	0	0	0	0	0	
rugby	2790	13556	0	0	0	0	0	
received	0	13557	0	0	0	0	0	
astounding	6470	13558	0	0	0	0	0	
sleazy	11846	13559	0	0	0	0	0	
boneless	0	13560	0	0	0	0	0	
infiltration	0	13561	0	0	0	0	0	
unscathed	12760	13562	0	0	0	0	0	
empowering	0	13563	0	0	0	0	0	
vigilante	12906	13564	0	0	0	0	0	
eternally	0	13565	0	0	0	0	0	
violator	0	13566	0	0	0	0	0	
spout	12007	13567	0	0	0	0	0	
airing	0	13568	0	0	0	0	0	
ammo	0	13569	0	0	0	0	0	
giraffe	0	13570	0	0	0	0	0	
unsettling	12768	13571	0	0	0	0	0	
illustrated	0	13572	0	0	0	0	0	
bottleneck	0	13573	0	0	0	0	0	
interagency	0	13574	0	0	0	0	0	
innocently	9326	13575	0	0	0	0	0	
purification	0	13576	0	0	0	0	0	
sculpted	0	13577	0	0	0	0	0	
emancipation	0	13578	0	0	0	0	0	
fortified	0	13579	0	0	0	0	0	
relent	11267	13580	0	0	0	0	0	
impropriety	0	13581	0	0	0	0	0	
reconfigure	0	13582	0	0	0	0	0	
regent	0	13583	0	0	0	0	0	
dumpster	0	13584	0	0	0	0	0	
chloride	7115	13585	0	0	0	0	0	
retiring	0	13586	0	0	0	0	0	
demonize	0	13587	0	0	0	0	0	
amplifier	6304	13588	0	0	0	0	0	
luster	0	13589	0	0	0	0	0	
rambling	11101	13590	0	0	0	0	0	
purr	11030	13591	0	0	0	0	0	
celebratory	0	13592	0	0	0	0	0	
azalea	0	13593	0	0	0	0	0	
psychometric	0	13594	0	0	0	0	0	
involuntarily	0	13595	0	0	0	0	0	
purveyor	0	13596	0	0	0	0	0	
predictability	0	13597	0	0	0	0	0	
mangrove	0	13598	0	0	0	0	0	
hoe	8999	13599	0	0	0	0	0	
disobey	0	13600	0	0	0	0	0	
barter	6599	13601	0	0	0	0	0	
usurp	12831	13602	0	0	0	0	0	
uncompromising	12637	13603	0	0	0	0	0	
busily	6908	13604	0	0	0	0	0	
synchronize	12283	13605	0	0	0	0	0	
iodine	9439	13606	0	0	0	0	0	
broiler	0	13607	0	0	0	0	0	
megawatt	0	13608	0	0	0	0	0	
pike	10680	13609	0	0	0	0	0	
inexorably	0	13610	0	0	0	0	0	
communicative	0	13611	0	0	0	0	0	
toughen	12480	13612	0	0	0	0	0	
reliant	11270	13613	0	0	0	0	0	
conciliatory	7318	13614	0	0	0	0	0	
breezy	6827	13615	0	0	0	0	0	
placard	10704	13616	0	0	0	0	0	
particulate	0	13617	0	0	0	0	0	
artful	6436	13618	0	0	0	0	0	
fruitless	8602	13619	0	0	0	0	0	
gourd	0	13620	0	0	0	0	0	
golfing	8739	13621	0	0	0	0	0	
reborn	11158	13622	0	0	0	0	0	
overgrown	10415	13623	0	0	0	0	0	
headway	8920	13624	0	0	0	0	0	
consign	7373	13625	0	0	0	0	0	
stubby	0	13626	0	0	0	0	0	
proffer	10926	13627	0	0	0	0	0	
impotent	9177	13628	0	0	0	0	0	
inhuman	9320	13629	0	0	0	0	0	
anoint	0	13630	0	0	0	0	0	
launder	9596	13631	0	0	0	0	0	
jumbo	9513	13632	0	0	0	0	0	
voluminous	0	13633	0	0	0	0	0	
sky	2856	1034	0	0	0	0	0	
inkling	0	13634	0	0	0	0	0	
perestroika	5082	13635	0	0	0	0	0	
departmental	7708	13636	0	0	0	0	0	
bemused	6650	13637	0	0	0	0	0	
furor	0	13638	0	0	0	0	0	
thermostat	0	13639	0	0	0	0	0	
partake	0	13640	0	0	0	0	0	
steadfast	12071	13641	0	0	0	0	0	
stanza	12054	13642	0	0	0	0	0	
telegraph	12345	13643	0	0	0	0	0	
embroil	0	13644	0	0	0	0	0	
compatriot	7287	13645	0	0	0	0	0	
commons	0	13646	0	0	0	0	0	
bulkhead	6881	13647	0	0	0	0	0	
archetypal	6410	13648	0	0	0	0	0	
concierge	0	13649	0	0	0	0	0	
nymph	10264	13650	0	0	0	0	0	
qualifier	5258	13651	0	0	0	0	0	
siphon	11815	13652	0	0	0	0	0	
spoils	0	13653	0	0	0	0	0	
scoreboard	0	13654	0	0	0	0	0	
tendril	0	13655	0	0	0	0	0	
rigorously	0	13656	0	0	0	0	0	
subcontractor	0	13657	0	0	0	0	0	
carver	6999	13658	0	0	0	0	0	
homogeneity	0	13659	0	0	0	0	0	
terrier	12371	13660	0	0	0	0	0	
altruism	0	13661	0	0	0	0	0	
orphaned	0	13662	0	0	0	0	0	
unforgiving	0	13663	0	0	0	0	0	
reciprocate	11172	13664	0	0	0	0	0	
euthanasia	8231	13665	0	0	0	0	0	
cracking	7484	13666	0	0	0	0	0	
solicitation	0	13667	0	0	0	0	0	
ballerina	6568	13668	0	0	0	0	0	
aviator	0	13669	0	0	0	0	0	
roofing	0	13670	0	0	0	0	0	
glassy	0	13671	0	0	0	0	0	
encryption	0	13672	0	0	0	0	0	
scathing	11582	13673	0	0	0	0	0	
malady	0	13674	0	0	0	0	0	
soulful	11940	13675	0	0	0	0	0	
quandary	0	13676	0	0	0	0	0	
standardization	0	13677	0	0	0	0	0	
standstill	12053	13678	0	0	0	0	0	
mightily	0	13679	0	0	0	0	0	
jiggle	0	13680	0	0	0	0	0	
syntax	0	13681	0	0	0	0	0	
maturation	0	13682	0	0	0	0	0	
canteen	6961	13683	0	0	0	0	0	
montage	0	13684	0	0	0	0	0	
epidemiologist	0	13685	0	0	0	0	0	
strengthening	0	13686	0	0	0	0	0	
lopsided	0	13687	0	0	0	0	0	
resolutely	0	13688	0	0	0	0	0	
congenital	0	13689	0	0	0	0	0	
archetype	6411	13690	0	0	0	0	0	
abiding	6106	13691	0	0	0	0	0	
nifty	0	13692	0	0	0	0	0	
sensuous	11687	13693	0	0	0	0	0	
stone	1467	1101	0	0	0	0	0	
trepidation	0	13694	0	0	0	0	0	
Cajun	0	13695	0	0	0	0	0	
conspirator	7378	13696	0	0	0	0	0	
hunker	0	13697	0	0	0	0	0	
morbid	10080	13698	0	0	0	0	0	
handsomely	0	13699	0	0	0	0	0	
stymie	0	13700	0	0	0	0	0	
hilly	8980	13701	0	0	0	0	0	
inflow	9296	13702	0	0	0	0	0	
queue	5265	13703	0	0	0	0	0	
profanity	0	13704	0	0	0	0	0	
linguistics	0	13705	0	0	0	0	0	
foolishness	0	13706	0	0	0	0	0	
talker	0	13707	0	0	0	0	0	
slumber	0	13708	0	0	0	0	0	
kidding	0	13709	0	0	0	0	0	
grown	8815	13710	0	0	0	0	0	
morsel	0	13711	0	0	0	0	0	
backwater	6550	13712	0	0	0	0	0	
hubris	0	13713	0	0	0	0	0	
telecom	0	13714	0	0	0	0	0	
hypocrite	0	13715	0	0	0	0	0	
bazaar	6613	13716	0	0	0	0	0	
gleefully	0	13717	0	0	0	0	0	
consulate	7389	13718	0	0	0	0	0	
insinuate	0	13719	0	0	0	0	0	
miscellaneous	10015	13720	0	0	0	0	0	
somewhat	2876	1697	0	0	0	0	0	
bottle	716	1566	0	0	0	0	0	
whaling	13018	13721	0	0	0	0	0	
clarinet	7161	13722	0	0	0	0	0	
insignia	0	13723	0	0	0	0	0	
categorization	0	13724	0	0	0	0	0	
instigate	9355	13725	0	0	0	0	0	
minimalist	10010	13726	0	0	0	0	0	
sickle	11787	13727	0	0	0	0	0	
altruistic	0	13728	0	0	0	0	0	
undetected	0	13729	0	0	0	0	0	
bewildering	6669	13730	0	0	0	0	0	
waning	0	13731	0	0	0	0	0	
chairwoman	0	13732	0	0	0	0	0	
brunette	0	13733	0	0	0	0	0	
croon	7529	13734	0	0	0	0	0	
Nicaraguan	0	13735	0	0	0	0	0	
fast	961	990	0	0	0	0	0	
cursory	0	13736	0	0	0	0	0	
severed	0	13737	0	0	0	0	0	
resell	0	13738	0	0	0	0	0	
appendage	0	13739	0	0	0	0	0	
intermittently	0	13740	0	0	0	0	0	
infringement	9306	13741	0	0	0	0	0	
circuitry	0	13742	0	0	0	0	0	
quadrant	0	13743	0	0	0	0	0	
renegotiate	0	13744	0	0	0	0	0	
surname	12234	13745	0	0	0	0	0	
extraterrestrial	0	13746	0	0	0	0	0	
kangaroo	9521	13747	0	0	0	0	0	
fence	2156	2354	0	0	0	0	0	
enormity	0	13748	0	0	0	0	0	
essayist	0	13749	0	0	0	0	0	
adamantly	0	13750	0	0	0	0	0	
slut	0	13751	0	0	0	0	0	
gondola	0	13752	0	0	0	0	0	
fecal	0	13753	0	0	0	0	0	
unequivocal	12684	13754	0	0	0	0	0	
propagation	0	13755	0	0	0	0	0	
decentralization	0	13756	0	0	0	0	0	
concurrently	0	13757	0	0	0	0	0	
wistfully	0	13758	0	0	0	0	0	
lichen	9651	13759	0	0	0	0	0	
sultry	0	13760	0	0	0	0	0	
nugget	0	13761	0	0	0	0	0	
stereotyping	0	13762	0	0	0	0	0	
headstone	0	13763	0	0	0	0	0	
testimonial	12377	13764	0	0	0	0	0	
speckled	0	13765	0	0	0	0	0	
cordless	0	13766	0	0	0	0	0	
stamped	0	13767	0	0	0	0	0	
reggae	5320	13768	0	0	0	0	0	
practicing	0	13769	0	0	0	0	0	
motorized	0	13770	0	0	0	0	0	
disordered	0	13771	0	0	0	0	0	
leeway	9618	13772	0	0	0	0	0	
hairline	0	13773	0	0	0	0	0	
grille	0	13774	0	0	0	0	0	
reasoned	11148	13775	0	0	0	0	0	
Enquirer	0	13776	0	0	0	0	0	
fickle	8400	13777	0	0	0	0	0	
widower	0	13778	0	0	0	0	0	
globular	0	13779	0	0	0	0	0	
foreshadow	0	13780	0	0	0	0	0	
collecting	0	13781	0	0	0	0	0	
stacked	0	13782	0	0	0	0	0	
riff	11425	13783	0	0	0	0	0	
contiguous	0	13784	0	0	0	0	0	
attitudinal	0	13785	0	0	0	0	0	
illuminated	9129	13786	0	0	0	0	0	
dissection	0	13787	0	0	0	0	0	
boundless	0	13788	0	0	0	0	0	
tolerable	12451	13789	0	0	0	0	0	
amenable	0	13790	0	0	0	0	0	
decompose	7649	13791	0	0	0	0	0	
sapling	0	13792	0	0	0	0	0	
bushy	6907	13793	0	0	0	0	0	
milk	2461	1816	0	0	0	0	0	
creeping	0	13794	0	0	0	0	0	
cheesy	0	13795	0	0	0	0	0	
fleece	8468	13796	0	0	0	0	0	
triumphantly	0	13797	0	0	0	0	0	
commemorative	7271	13798	0	0	0	0	0	
buzzing	0	13799	0	0	0	0	0	
purist	11027	13800	0	0	0	0	0	
maxim	9897	13801	0	0	0	0	0	
uneducated	0	13802	0	0	0	0	0	
wholeheartedly	0	13803	0	0	0	0	0	
triplet	0	13804	0	0	0	0	0	
ire	0	13805	0	0	0	0	0	
weakened	0	13806	0	0	0	0	0	
genesis	0	13807	0	0	0	0	0	
dogwood	0	13808	0	0	0	0	0	
amorphous	0	13809	0	0	0	0	0	
undisputed	12674	13810	0	0	0	0	0	
troublemaker	0	13811	0	0	0	0	0	
quickness	0	13812	0	0	0	0	0	
canine	0	13813	0	0	0	0	0	
jigsaw	9490	13814	0	0	0	0	0	
horrified	0	13815	0	0	0	0	0	
repulsive	0	13816	0	0	0	0	0	
invoice	9434	13817	0	0	0	0	0	
inflationary	9294	13818	0	0	0	0	0	
preponderance	0	13819	0	0	0	0	0	
pantheon	10484	13820	0	0	0	0	0	
saber	0	13821	0	0	0	0	0	
deceit	7640	13822	0	0	0	0	0	
Balkan	0	13823	0	0	0	0	0	
issuing	0	13824	0	0	0	0	0	
repatriation	0	13825	0	0	0	0	0	
creaking	0	13826	0	0	0	0	0	
epitome	8194	13827	0	0	0	0	0	
woefully	0	13828	0	0	0	0	0	
revulsion	11410	13829	0	0	0	0	0	
slime	0	13830	0	0	0	0	0	
streetcar	0	13831	0	0	0	0	0	
amiable	6298	13832	0	0	0	0	0	
toy	3006	2152	0	0	0	0	0	
Tamil	0	13833	0	0	0	0	0	
adage	0	13834	0	0	0	0	0	
mm	2471	13835	0	0	0	0	0	
shelve	11744	13836	0	0	0	0	0	
sampler	11531	13837	0	0	0	0	0	
psychoanalytic	0	13838	0	0	0	0	0	
Protestantism	0	13839	0	0	0	0	0	
hurtful	0	13840	0	0	0	0	0	
packaged	0	13841	0	0	0	0	0	
trapper	0	13842	0	0	0	0	0	
sabbatical	0	13843	0	0	0	0	0	
airfare	0	13844	0	0	0	0	0	
circumference	0	13845	0	0	0	0	0	
paltry	10468	13846	0	0	0	0	0	
frond	0	13847	0	0	0	0	0	
black	65	232	0	0	0	0	0	
mournful	10106	13848	0	0	0	0	0	
demonic	0	13849	0	0	0	0	0	
lithium	0	13850	0	0	0	0	0	
steeply	0	13851	0	0	0	0	0	
housework	9061	13852	0	0	0	0	0	
organic	4981	2711	0	0	0	0	0	
sh	11708	13853	0	0	0	0	0	
pruning	0	13854	0	0	0	0	0	
pretzel	0	13855	0	0	0	0	0	
permanence	0	13856	0	0	0	0	0	
swirling	0	13857	0	0	0	0	0	
riveting	0	13858	0	0	0	0	0	
gash	8659	13859	0	0	0	0	0	
annihilation	0	13860	0	0	0	0	0	
berate	6657	13861	0	0	0	0	0	
testicle	12376	13862	0	0	0	0	0	
hatchery	0	13863	0	0	0	0	0	
arbitrarily	0	13864	0	0	0	0	0	
unending	0	13865	0	0	0	0	0	
misread	0	13866	0	0	0	0	0	
relapse	11264	13867	0	0	0	0	0	
aria	6416	13868	0	0	0	0	0	
baboon	0	13869	0	0	0	0	0	
authoritarianism	0	13870	0	0	0	0	0	
succinctly	0	13871	0	0	0	0	0	
bough	0	13872	0	0	0	0	0	
reassemble	0	13873	0	0	0	0	0	
giving	0	13874	0	0	0	0	0	
slosh	0	13875	0	0	0	0	0	
springboard	0	13876	0	0	0	0	0	
ref	0	13877	0	0	0	0	0	
ideologue	0	13878	0	0	0	0	0	
structurally	0	13879	0	0	0	0	0	
unannounced	12618	13880	0	0	0	0	0	
puny	0	13881	0	0	0	0	0	
encampment	0	13882	0	0	0	0	0	
cable	1813	1788	0	0	0	0	0	
unchallenged	12632	13883	0	0	0	0	0	
recline	11178	13884	0	0	0	0	0	
zenith	0	13885	0	0	0	0	0	
reheat	0	13886	0	0	0	0	0	
unassuming	0	13887	0	0	0	0	0	
faceless	8313	13888	0	0	0	0	0	
deconstruct	7650	13889	0	0	0	0	0	
drool	0	13890	0	0	0	0	0	
motor	1165	2771	0	0	0	0	0	
treated	0	13891	0	0	0	0	0	
projectile	0	13892	0	0	0	0	0	
domesticated	0	13893	0	0	0	0	0	
soundly	11941	13894	0	0	0	0	0	
insurmountable	0	13895	0	0	0	0	0	
unbiased	0	13896	0	0	0	0	0	
catheter	0	13897	0	0	0	0	0	
seedy	11665	13898	0	0	0	0	0	
shambles	0	13899	0	0	0	0	0	
outdo	10379	13900	0	0	0	0	0	
pulley	0	13901	0	0	0	0	0	
panacea	10471	13902	0	0	0	0	0	
encapsulate	8129	13903	0	0	0	0	0	
finality	0	13904	0	0	0	0	0	
acuity	0	13905	0	0	0	0	0	
machete	0	13906	0	0	0	0	0	
chariot	7075	13907	0	0	0	0	0	
sacrificial	0	13908	0	0	0	0	0	
chewing	0	13909	0	0	0	0	0	
fragility	0	13910	0	0	0	0	0	
powered	0	13911	0	0	0	0	0	
nightstand	0	13912	0	0	0	0	0	
defector	7657	13913	0	0	0	0	0	
impressed	0	13914	0	0	0	0	0	
payday	0	13915	0	0	0	0	0	
orgy	10358	13916	0	0	0	0	0	
inconsequential	0	13917	0	0	0	0	0	
wrongful	13119	13918	0	0	0	0	0	
disprove	7882	13919	0	0	0	0	0	
silt	11805	13920	0	0	0	0	0	
evaluator	0	13921	0	0	0	0	0	
jumpsuit	0	13922	0	0	0	0	0	
secularism	0	13923	0	0	0	0	0	
realignment	11140	13924	0	0	0	0	0	
ruefully	0	13925	0	0	0	0	0	
feral	0	13926	0	0	0	0	0	
genteel	8682	13927	0	0	0	0	0	
syndicate	5762	13928	0	0	0	0	0	
chafe	0	13929	0	0	0	0	0	
overseer	0	13930	0	0	0	0	0	
sidekick	0	13931	0	0	0	0	0	
assail	6454	13932	0	0	0	0	0	
starry	0	13933	0	0	0	0	0	
reconstitute	11184	13934	0	0	0	0	0	
sterilization	0	13935	0	0	0	0	0	
dill	7805	13936	0	0	0	0	0	
liquidity	9683	13937	0	0	0	0	0	
tenderloin	0	13938	0	0	0	0	0	
punctuation	0	13939	0	0	0	0	0	
admiring	0	13940	0	0	0	0	0	
feisty	8368	13941	0	0	0	0	0	
endearing	8142	13942	0	0	0	0	0	
biz	6701	13943	0	0	0	0	0	
degenerate	7670	13944	0	0	0	0	0	
tantalize	12312	13945	0	0	0	0	0	
falcon	0	13946	0	0	0	0	0	
restaurateur	11362	13947	0	0	0	0	0	
mirage	0	13948	0	0	0	0	0	
masquerade	9874	13949	0	0	0	0	0	
tepid	12365	13950	0	0	0	0	0	
forebear	0	13951	0	0	0	0	0	
surcharge	12230	13952	0	0	0	0	0	
defenseless	0	13953	0	0	0	0	0	
dispenser	7874	13954	0	0	0	0	0	
unfettered	0	13955	0	0	0	0	0	
belittle	6645	13956	0	0	0	0	0	
margarita	0	13957	0	0	0	0	0	
fatten	0	13958	0	0	0	0	0	
alleyway	6267	13959	0	0	0	0	0	
ail	0	13960	0	0	0	0	0	
schoolgirl	11595	13961	0	0	0	0	0	
char	7069	13962	0	0	0	0	0	
constrict	7385	13963	0	0	0	0	0	
coursework	0	13964	0	0	0	0	0	
smudge	11881	13965	0	0	0	0	0	
refrigeration	0	13966	0	0	0	0	0	
lifeboat	9654	13967	0	0	0	0	0	
uprooted	0	13968	0	0	0	0	0	
zealous	13140	13969	0	0	0	0	0	
hiding	4446	13970	0	0	0	0	0	
irritated	0	13971	0	0	0	0	0	
concise	7319	13972	0	0	0	0	0	
boisterous	6760	13973	0	0	0	0	0	
environmentalism	0	13974	0	0	0	0	0	
passively	0	13975	0	0	0	0	0	
deceptively	0	13976	0	0	0	0	0	
bile	6679	13977	0	0	0	0	0	
burrito	0	13978	0	0	0	0	0	
oriented	4984	13979	0	0	0	0	0	
ominously	0	13980	0	0	0	0	0	
anchovy	6324	13981	0	0	0	0	0	
demeaning	0	13982	0	0	0	0	0	
plunder	10755	13983	0	0	0	0	0	
router	0	13984	0	0	0	0	0	
eccentricity	8049	13985	0	0	0	0	0	
refuse	1326	1126	0	0	0	0	0	
coolness	0	13986	0	0	0	0	0	
dammit	0	13987	0	0	0	0	0	
hangout	0	13988	0	0	0	0	0	
kennel	9526	13989	0	0	0	0	0	
underly	0	13990	0	0	0	0	0	
weeping	0	13991	0	0	0	0	0	
sizzle	11821	13992	0	0	0	0	0	
sketchy	11823	13993	0	0	0	0	0	
studied	0	13994	0	0	0	0	0	
roil	0	13995	0	0	0	0	0	
Panamanian	0	13996	0	0	0	0	0	
responder	0	13997	0	0	0	0	0	
pernicious	10612	13998	0	0	0	0	0	
trespass	12534	13999	0	0	0	0	0	
commercialization	0	14000	0	0	0	0	0	
profusion	10927	14001	0	0	0	0	0	
waterfowl	0	14002	0	0	0	0	0	
Mayan	0	14003	0	0	0	0	0	
incongruous	9223	14004	0	0	0	0	0	
unambiguous	12616	14005	0	0	0	0	0	
indigent	0	14006	0	0	0	0	0	
epidemiological	0	14007	0	0	0	0	0	
capital	83	957	0	0	0	0	0	
tutorial	12593	14008	0	0	0	0	0	
throwback	0	14009	0	0	0	0	0	
misplaced	10029	14010	0	0	0	0	0	
invert	9429	14011	0	0	0	0	0	
nanotechnology	0	14012	0	0	0	0	0	
antagonist	6350	14013	0	0	0	0	0	
fetish	8393	14014	0	0	0	0	0	
cut	124	380	0	0	0	0	0	
mismatch	0	14015	0	0	0	0	0	
sick	2846	1571	0	0	0	0	0	
Ramadan	11098	14016	0	0	0	0	0	
dispersion	0	14017	0	0	0	0	0	
consternation	7382	14018	0	0	0	0	0	
ferocity	8383	14019	0	0	0	0	0	
belligerent	6646	14020	0	0	0	0	0	
plod	10742	14021	0	0	0	0	0	
purported	0	14022	0	0	0	0	0	
lifeguard	0	14023	0	0	0	0	0	
downpour	7960	14024	0	0	0	0	0	
enshrine	8169	14025	0	0	0	0	0	
pseudonym	0	14026	0	0	0	0	0	
caterer	7019	14027	0	0	0	0	0	
nave	0	14028	0	0	0	0	0	
homey	0	14029	0	0	0	0	0	
sundown	0	14030	0	0	0	0	0	
smartly	11871	14031	0	0	0	0	0	
depose	7716	14032	0	0	0	0	0	
mastermind	9876	14033	0	0	0	0	0	
inset	0	14034	0	0	0	0	0	
flak	8446	14035	0	0	0	0	0	
assumed	0	14036	0	0	0	0	0	
scab	0	14037	0	0	0	0	0	
promenade	10939	14038	0	0	0	0	0	
disillusionment	7859	14039	0	0	0	0	0	
manor	4782	14040	0	0	0	0	0	
lynching	0	14041	0	0	0	0	0	
recuperate	11198	14042	0	0	0	0	0	
pretentious	10895	14043	0	0	0	0	0	
overhang	10416	14044	0	0	0	0	0	
gynecologist	0	14045	0	0	0	0	0	
aural	6503	14046	0	0	0	0	0	
lexicon	0	14047	0	0	0	0	0	
gauntlet	8664	14048	0	0	0	0	0	
conqueror	7360	14049	0	0	0	0	0	
feathered	8361	14050	0	0	0	0	0	
autocratic	6511	14051	0	0	0	0	0	
nautical	10171	14052	0	0	0	0	0	
subsystem	0	14053	0	0	0	0	0	
handiwork	0	14054	0	0	0	0	0	
flashing	0	14055	0	0	0	0	0	
untrained	0	14056	0	0	0	0	0	
abundantly	0	14057	0	0	0	0	0	
placate	10705	14058	0	0	0	0	0	
tiring	12444	14059	0	0	0	0	0	
lenient	9631	14060	0	0	0	0	0	
confirmed	7343	14061	0	0	0	0	0	
commonwealth	3629	14062	0	0	0	0	0	
crashing	0	14063	0	0	0	0	0	
unsolicited	0	14064	0	0	0	0	0	
whirlpool	13033	14065	0	0	0	0	0	
layman	9607	14066	0	0	0	0	0	
engross	0	14067	0	0	0	0	0	
embattled	8097	14068	0	0	0	0	0	
stipulation	0	14069	0	0	0	0	0	
sassy	0	14070	0	0	0	0	0	
unstoppable	12777	14071	0	0	0	0	0	
psycho	10993	14072	0	0	0	0	0	
jogger	0	14073	0	0	0	0	0	
insurrection	9368	14074	0	0	0	0	0	
bassist	6605	14075	0	0	0	0	0	
twinge	0	14076	0	0	0	0	0	
windowless	0	14077	0	0	0	0	0	
hostel	4470	14078	0	0	0	0	0	
