rank	word	count
9429	Lowell	85
9430	lovebirds	85
9431	listeners	85
9432	Kurt	85
9433	knocks	85
9434	Kane's	85
9435	intel	85
9436	informant	85
9437	hicks	85
9438	grain	85
9439	fearless	85
9440	exits	85
9441	elf	85
9442	drazen	85
9443	distractions	85
9444	disconnected	85
9445	dinosaurs	85
9446	designing	85
9447	dashwood	85
9448	crooked	85
9449	crook	85
9450	conveniently	85
9451	contents	85
9452	colon	85
9453	barber	85
9454	argued	85
9455	ziggy	84
9456	wink	84
9457	warped	84
9458	underestimated	84
9459	testified	84
9460	tacky	84
9461	substantial	84
9462	Steve's	84
9463	steering	84
9464	staged	84
9465	stability	84
9466	shoving	84
9467	shaved	84
9468	seizure	84
9469	Roland	84
9470	reset	84
9471	repeatedly	84
9472	radius	84
9473	pushes	84
9474	pitching	84
9475	pairs	84
9476	painter	84
9477	opener	84
9478	Oklahoma	84
9479	notebook	84
9480	mornings	84
9481	moody	84
9482	Mississippi	84
9483	Matthew's	84
9484	mash	84
9485	Maine	84
9486	ja	84
9487	investigations	84
9488	invent	84
9489	indulge	84
9490	horribly	84
9491	hallucinating	84
9492	festive	84
9493	feathers	84
9494	eyebrows	84
9495	expand	84
9496	enjoys	84
9497	dictionary	84
9498	dialogue	84
9499	desperation	84
9500	dealers	84
9501	darkest	84
9502	daph	84
9503	critic	84
9504	cowboys	84
9505	consulting	84
9506	Ceasar	84
9507	Cartman's	84
9508	canal	84
9509	boragora	84
9510	belts	84
9511	bananas	84
9512	bagel	84
9513	authorization	84
9514	auditions	84
9515	associated	84
9516	ape	84
9517	Annette	84
9518	Amy's	84
9519	agitated	84
9520	adventures	84
9521	withdraw	83
9522	wishful	83
9523	wimp	83
9524	violin	83
9525	Vern	83
9526	vehicles	83
9527	vanish	83
9528	unbearable	83
9529	tonic	83
9530	Tom's	83
9531	Timothy	83
9532	tackle	83
9533	suffice	83
9534	suction	83
9535	sporting	83
9536	slaying	83
9537	Singapore	83
9538	safest	83
9539	Rosanna's	83
9540	rocking	83
9541	relive	83
9542	rates	83
9543	puttin	83
9544	puppies	83
9545	prettiest	83
9546	polo	83
9547	oval	83
9548	oatmeal	83
9549	noisy	83
9550	newlyweds	83
9551	nauseous	83
9552	moi	83
9553	misguided	83
9554	mildly	83
9555	midst	83
9556	McMillan	83
9557	maps	83
9558	liable	83
9559	Kristina's	83
9560	judgmental	83
9561	Jennings	83
9562	introducing	83
9563	indy	83
9564	individuals	83
9565	hunted	83
9566	hen	83
9567	givin	83
9568	frequent	83
9569	fisherman	83
9570	fascinated	83
9571	elephants	83
9572	dislike	83
9573	diploma	83
9574	Desmond	83
9575	deluded	83
9576	decorate	83
9577	Daniels	83
9578	crummy	83
9579	contractions	83
9580	carve	83
9581	careers	83
9582	Brock	83
9583	bottled	83
9584	bonded	83
9585	birdie	83
9586	bash	83
9587	Bahamas	83
9588	whites	82
9589	unavailable	82
9590	twenties	82
9591	trustworthy	82
9592	translation	82
9593	traditions	82
9594	Sy	82
9595	surviving	82
9596	surgeons	82
9597	stupidity	82
9598	snoop	82
9599	skies	82
9600	Shannon	82
9601	secured	82
9602	salvation	82
9603	Ritchie	82
9604	remorse	82
9605	Rafe's	82
9606	ra	82
9607	Quincy	82
9608	Princeton	82
9609	preferably	82
9610	pies	82
9611	photography	82
9612	outsider	82
9613	operational	82
9614	nuh	82
9615	northwest	82
9616	nausea	82
9617	napkins	82
9618	mule	82
9619	mourn	82
9620	melted	82
9621	mechanism	82
9622	mashed	82
9623	maiden	82
9624	mafia	82
9625	Lyman	82
9626	Lydia	82
9627	Katrina	82
9628	Julia's	82
9629	Josie	82
9630	Janie	82
9631	inherit	82
9632	holdings	82
9633	hel	82
9634	Greece	82
9635	greatness	82
9636	golly	82
9637	girlie	82
9638	excused	82
9639	edges	82
9640	Dylan	82
9641	dumbo	82
9642	drifting	82
9643	delirious	82
9644	damaging	82
9645	cubicle	82
9646	Cristobal	82
9647	crawley	82
9648	compelled	82
9649	comm	82
9650	colleges	82
9651	Cole's	82
9652	chooses	82
9653	checkup	82
9654	Chad's	82
9655	certified	82
9656	candidates	82
9657	buffet	82
9658	boredom	82
9659	Bob's	82
9660	bandages	82
9661	Baldwin's	82
9662	bah	82
9663	automobile	82
9664	athletic	82
9665	alarms	82
9666	absorbed	82
9667	absent	82
9668	yessir	81
9669	windshield	81
9670	who're	81
9671	whaddya	81
9672	Welsh	81
9673	vitamin	81
9674	viper	81
9675	transparent	81
9676	surprisingly	81
9677	sunglasses	81
9678	starring	81
9679	Stanford	81
9680	spears	81
9681	slit	81
9682	sided	81
9683	serenity	81
9684	schemes	81
9685	roar	81
9686	relatively	81
9687	Reade	81
9688	quarry	81
9689	prosecutor	81
9690	prognosis	81
9691	probe	81
9692	potentially	81
9693	poodle	81
9694	pitiful	81
9695	persistent	81
9696	perception	81
9697	percentage	81
9698	peas	81
9699	oww	81
9700	nosy	81
9701	neighbourhood	81
9702	nagging	81
9703	morons	81
9704	molecular	81
9705	meters	81
9706	masterpiece	81
9707	martinis	81
9708	limbo	81
9709	liars	81
9710	karate	81
9711	Jax's	81
9712	irritating	81
9713	inclined	81
9714	hump	81
9715	hoynes	81
9716	Holtz	81
9717	holler	81
9718	hazel	81
9719	haw	81
9720	gauge	81
9721	functions	81
9722	Florence	81
9723	fiasco	81
9724	fallout	81
9725	Ernie	81
9726	Elisa	81
9727	educational	81
9728	eatin	81
9729	dumbass	81
9730	Dracula	81
9731	donated	81
9732	Dickson	81
9733	destination	81
9734	dense	81
9735	Cubans	81
9736	crimson	81
9737	continent	81
9738	concentrating	81
9739	commanding	81
9740	colorful	81
9741	clam	81
9742	cider	81
9743	brochure	81
9744	behaviour	81
9745	barto	81
9746	bargaining	81
9747	awe	81
9748	artistic	81
9749	arena	81
9750	Wolfe	80
9751	wiggle	80
9752	welcoming	80
9753	weighing	80
9754	villain	80
9755	vein	80
9756	vanquished	80
9757	striking	80
9758	stains	80
9759	sooo	80
9760	snacks	80
9761	smear	80
9762	sire	80
9763	Simone's	80
9764	secondary	80
9765	roughly	80
9766	rituals	80
9767	resentment	80
9768	psychologist	80
9769	preferred	80
9770	pint	80
9771	pension	80
9772	penguin	80
9773	passive	80
9774	panther	80
9775	overhear	80
9776	origin	80
9777	orchestra	80
9778	negotiations	80
9779	mounted	80
9780	morality	80
9781	leopard	80
9782	Landingham	80
9783	labs	80
9784	kisser	80
9785	Jackson's	80
9786	jackpot	80
9787	icy	80
9788	Hoover	80
9789	hoot	80
9790	Holling	80
9791	hippie	80
9792	Hanson	80
9793	handshake	80
9794	grilled	80
9795	Gardiner	80
9796	functioning	80
9797	formality	80
9798	elevators	80
9799	Edward's	80
9800	drums	80
9801	depths	80
9802	confirms	80
9803	civilians	80
9804	Carson	80
9805	bypass	80
9806	briefly	80
9807	breeding	80
9808	boxer	80
9809	boathouse	80
9810	binding	80
9811	audio	80
9812	acres	80
9813	accidental	80
9814	Westbridge	79
9815	wacko	79
9816	Vermont	79
9817	ulterior	79
9818	transferring	79
9819	tis	79
9820	thugs	79
9821	thighs	79
9822	tangled	79
9823	Suzie	79
9824	stirred	79
9825	Stefano's	79
9826	sought	79
9827	softball	79
9828	snag	79
9829	smallest	79
9830	sling	79
9831	sleaze	79
9832	shells	79
9833	Sheldon	79
9834	seeds	79
9835	rumour	79
9836	ripe	79
9837	remarried	79
9838	reluctant	79
9839	regularly	79
9840	puddle	79
9841	promote	79
9842	precise	79
9843	popularity	79
9844	pins	79
9845	perceptive	79
9846	Otis	79
9847	oral	79
9848	Murray	79
9849	miraculous	79
9850	memorable	79
9851	maternal	79
9852	Lucinda's	79
9853	Lucille	79
9854	lookout	79
9855	longing	79
9856	lockup	79
9857	locals	79
9858	lizard	79
9859	librarian	79
9860	Lazarus	79
9861	knights	79
9862	junkie	79
9863	Juan	79
9864	Job's	79
9865	inspection	79
9866	impressions	79
9867	immoral	79
9868	hypothetically	79
9869	Hodges	79
9870	Herman	79
9871	guarding	79
9872	gourmet	79
9873	Gabe	79
9874	fighters	79
9875	fees	79
9876	features	79
9877	faxed	79
9878	extortion	79
9879	expressed	79
9880	essentially	79
9881	downright	79
9882	Doolittle	79
9883	digest	79
9884	der	79
9885	Denise	79
9886	crosses	79
9887	cranberry	79
9888	covert	79
9889	costa	79
9890	Columbus	79
9891	city's	79
9892	chorus	79
9893	casualties	79
9894	bygones	79
9895	buzzing	79
9896	burying	79
9897	bugger	79
9898	bikes	79
9899	Bernard	79
9900	attended	79
9901	Allah	79
9902	all's	79
9903	wells	78
9904	Welch	78
9905	weary	78
9906	visa	78
9907	viewing	78
9908	viewers	78
9909	uptown	78
9910	Tucker	78
9911	tu	78
9912	transmitter	78
9913	trains	78
9914	tickle	78
9915	tart	78
9916	taping	78
9917	takeout	78
9918	sweeping	78
9919	stepmother	78
9920	stating	78
9921	stale	78
9922	señor	78
9923	settles	78
9924	seating	78
9925	seaborn	78
9926	Ripley	78
9927	resigned	78
9928	rating	78
9929	Prue's	78
9930	pros	78
9931	porno	78
9932	plumber	78
9933	pissing	78
9934	pilots	78
9935	pepperoni	78
9936	ownership	78
9937	occurs	78
9938	Nicole's	78
9939	newborn	78
9940	nada	78
9941	merger	78
9942	mandatory	78
9943	Malcolm's	78
9944	ludicrous	78
9945	Lebowski	78
9946	Jan's	78
9947	Jacob	78
9948	injected	78
9949	Holden's	78
9950	Henry's	78
9951	heating	78
9952	Gunther	78
9953	geeks	78
9954	forged	78
9955	faults	78
9956	expressing	78
9957	Eddie's	78
9958	drue	78
9959	dire	78
9960	dief	78
9961	Desi	78
9962	deceiving	78
9963	centre	78
9964	celebrities	78
9965	caterer	78
9966	carrots	78
9967	calmed	78
9968	businesses	78
9969	budge	78
9970	bridges	78
9971	Ashley's	78
9972	applications	78
9973	ankles	78
9974	wo	77
9975	vending	77
9976	typing	77
9977	tribbiani	77
9978	there're	77
9979	swift	77
9980	Steele	77
9981	squared	77
9982	speculation	77
9983	snowing	77
9984	shades	77
9985	sexist	77
9986	Scudder's	77
9987	scattered	77
9988	sanctuary	77
9989	saints	77
9990	rewrite	77
9991	regretted	77
9992	regain	77
9993	raises	77
9994	processing	77
9995	picky	77
9996	orphan	77
9997	nipples	77
9998	nam	77
9999	mural	77
10000	misjudged	77
10001	miscarriage	77
10002	mink	77
10003	Millie	77
10004	memorize	77
10005	marshall's	77
10006	Mark's	77
10007	licking	77
10008	licensed	77
10009	lens	77
10010	leaking	77
10011	launched	77
10012	Larry's	77
10013	languages	77
10014	judge's	77
10015	jitters	77
10016	invade	77
10017	interruption	77
10018	implied	77
10019	illegally	77
10020	Henderson	77
10021	handicapped	77
10022	glitch	77
10023	gittes	77
10024	finer	77
10025	fewer	77
10026	engineered	77
10027	doubled	77
10028	distraught	77
10029	dispose	77
10030	dishonest	77
10031	digs	77
10032	Dahlia's	77
10033	dagger	77
10034	dads	77
10035	cruelty	77
10036	Corinne	77
10037	conducting	77
10038	clinical	77
10039	circling	77
10040	champions	77
10041	canceling	77
10042	butterflies	77
10043	bottoms	77
10044	belongings	77
10045	barbrady	77
10046	Arlene	77
10047	amusement	77
10048	allegations	77
10049	alias	77
10050	aide	77
10051	aging	77
10052	zombies	76
10053	yi	76
10054	where've	76
10055	unborn	76
10056	tri	76
10057	toaster	76
10058	Swedish	76
10059	swearing	76
10060	Stacey	76
10061	stables	76
10062	squeezed	76
10063	Spaulding's	76
10064	slavery	76
10065	slaughter	76
10066	sew	76
10067	sensational	76
10068	revolutionary	76
10069	resisting	76
10070	removing	76
10071	rains	76
10072	radioactive	76
10073	races	76
10074	questionable	76
10075	privileged	76
10076	Portofino	76
10077	Poe	76
10078	par	76
10079	Pancho	76
10080	owning	76
10081	overlook	76
10082	overhead	76
10083	Orson	76
10084	oddly	76
10085	Nazis	76
10086	Naomi	76
10087	musicians	76
10088	interrogate	76
10089	instruments	76
10090	imperative	76
10091	impeccable	76
10092	ICU	76
10093	hurtful	76
10094	hors	76
10095	herd	76
10096	helper	76
10097	heap	76
10098	Harrington	76
10099	Harley's	76
10100	graduating	76
10101	graders	76
10102	Gracie	76
10103	glance	76
10104	endangered	76
10105	dungeon	76
10106	disgust	76
10107	devious	76
10108	destruct	76
10109	demonstration	76
10110	Deborah	76
10111	creates	76
10112	crazier	76
10113	countdown	76
10114	coffee's	76
10115	chump	76
10116	cheeseburger	76
10117	cat's	76
10118	burglar	76
10119	brotherhood	76
10120	brink	76
10121	biggie	76
10122	berries	76
10123	banker	76
10124	ballroom	76
10125	assumptions	76
10126	ark	76
10127	annoyed	76
10128	allies	76
10129	allergy	76
10130	advantages	76
10131	admirer	76
10132	admirable	76
10133	addresses	76
10134	activate	76
10135	accompany	76
10136	yoo	75
10137	wed	75
10138	weaver	75
10139	Victoria's	75
10140	valve	75
10141	underpants	75
10142	twit	75
10143	trout	75
10144	triggered	75
10145	teacher's	75
10146	tack	75
10147	survey	75
10148	Sullivan	75
10149	strokes	75
10150	stripes	75
10151	stool	75
10152	Starr's	75
10153	solar	75
10154	slay	75
10155	sham	75
10156	seasons	75
10157	sculpture	75
10158	scrap	75
10159	sailed	75
10160	retarded	75
10161	resourceful	75
10162	Reno	75
10163	remarkably	75
10164	refresh	75
10165	ranks	75
10166	puffy	75
10167	pressured	75
10168	precautions	75
10169	pointy	75
10170	platinum	75
10171	Patricia	75
10172	obligations	75
10173	nipple	75
10174	nightclub	75
10175	mustache	75
10176	month's	75
10177	minority	75
10178	ministry	75
10179	mind's	75
10180	Maui	75
10181	Marion	75
10182	lace	75
10183	Kurtz	75
10184	Kenneth	75
10185	Isabella's	75
10186	improving	75
10187	iii	75
10188	hunh	75
10189	hubby	75
10190	hardy	75
10191	fs	75
10192	Floyd	75
10193	flare	75
10194	fierce	75
10195	farmers	75
10196	Elijah	75
10197	Edwards	75
10198	dont	75
10199	dokey	75
10200	divided	75
10201	demise	75
10202	demanded	75
10203	DC	75
10204	dangerously	75
10205	crushing	75
10206	considerable	75
10207	complained	75
10208	colony	75
10209	clinging	75
10210	choked	75
10211	chem	75
10212	cheerleading	75
10213	checkbook	75
10214	Castro	75
10215	cashmere	75
10216	calmly	75
10217	blush	75
10218	Bernstein	75
10219	believer	75
10220	aspect	75
10221	amazingly	75
10222	alas	75
10223	acute	75
10224	a's	75
10225	yak	74
10226	whores	74
10227	what've	74
10228	ultra	74
10229	tuition	74
10230	Trey's	74
10231	tolerance	74
10232	toilets	74
10233	tactical	74
10234	tacos	74
10235	stairwell	74
10236	spur	74
10237	spirited	74
10238	slower	74
10239	sewing	74
10240	separately	74
10241	rubbed	74
10242	RI	74
10243	restricted	74
10244	Rene	74
10245	punches	74
10246	protects	74
10247	printing	74
10248	partially	74
10249	ole	74
10250	nuisance	74
10251	Niagara	74
10252	motherfuckers	74
10253	mingle	74
10254	Mia's	74
10255	Lara	74
10256	Kynaston	74
10257	knack	74
10258	kinkle	74
10259	Khan	74
10260	impose	74
10261	hosting	74
10262	Harry's	74
10263	gullible	74
10264	grid	74
10265	godmother	74
10266	gala	74
10267	funniest	74
10268	frogs	74
10269	friggin	74
10270	folding	74
10271	financially	74
10272	filming	74
10273	fashions	74
10274	eater	74
10275	dysfunctional	74
10276	drool	74
10277	dripping	74
10278	ditto	74
10279	distinguished	74
10280	defence	74
10281	defeated	74
10282	cruising	74
10283	crude	74
10284	criticize	74
10285	corruption	74
10286	contractor	74
10287	contains	74
10288	conceive	74
10289	comics	74
10290	clone	74
10291	circulation	74
10292	cedars	74
10293	caliber	74
10294	brighter	74
10295	blinded	74
10296	birthdays	74
10297	bio	74
10298	Bill's	74
10299	banquet	74
10300	artificial	74
10301	anticipate	74
10302	annoy	74
10303	achievement	74
10304	yen	73
10305	whim	73
10306	whichever	73
10307	Weber	73
10308	volatile	73
10309	veto	73
10310	vested	73
10311	Vera	73
10312	Ursula	73
10313	uncle's	73
10314	supports	73
10315	successfully	73
10316	squirrel	73
10317	Simba	73
10318	shroud	73
10319	Seymour	73
10320	severely	73
10321	sage	73
10322	runaway	73
10323	rests	73
10324	representation	73
10325	reindeer	73
10326	readers	73
10327	quarantine	73
10328	premiere	73
10329	PR	73
10330	pleases	73
10331	parent's	73
10332	painless	73
10333	pads	73
10334	ox	73
10335	orphans	73
10336	orphanage	73
10337	Oregon	73
10338	offence	73
10339	obliged	73
10340	oasis	73
10341	nip	73
10342	niggers	73
10343	negotiation	73
10344	narcotics	73
10345	nag	73
10346	mistletoe	73
10347	Michele	73
10348	meddling	73
10349	manifest	73
10350	mackey	73
10351	luna	73
10352	lookit	73
10353	loo	73
10354	Lilah	73
10355	Langley	73
10356	Kincaid	73
10357	jewel	73
10358	investigated	73
10359	intrigued	73
10360	injustice	73
10361	homicidal	73
10362	Hayward's	73
10363	granny	73
10364	gigantic	73
10365	Fritz	73
10366	fanny	73
10367	exposing	73
10368	elves	73
10369	dye	73
10370	disturbance	73
10371	disastrous	73
10372	depended	73
10373	demented	73
10374	cosmic	73
10375	correction	73
10376	cooped	73
10377	Colby's	73
10378	cheerful	73
10379	buyers	73
10380	brunette	73
10381	brownies	73
10382	beverage	73
10383	basics	73
10384	bain	73
10385	attorney's	73
10386	ATM	73
10387	Arvin	73
10388	arcade	73
10389	ab	73
10390	weighs	72
10391	vagina	72
10392	upsets	72
10393	unethical	72
10394	Toronto	72
10395	tidy	72
10396	swollen	72
10397	sweaters	72
10398	swap	72
10399	swan	72
10400	stupidest	72
10401	sensation	72
10402	scalpel	72
10403	savage	72
10404	sassy	72
10405	Ronnie	72
10406	Rodney	72
10407	rail	72
10408	prototype	72
10409	props	72
10410	prescribed	72
10411	pompous	72
10412	poetic	72
10413	ploy	72
10414	paws	72
10415	operates	72
10416	objections	72
10417	noodle	72
10418	mushrooms	72
10419	Mulwray	72
10420	monitoring	72
10421	michaels	72
10422	manipulation	72
10423	lured	72
10424	links	72
10425	lays	72
10426	lasting	72
10427	kung	72
10428	keg	72
10429	jell	72
10430	IQ	72
10431	internship	72
10432	insignificant	72
10433	inmate	72
10434	incentive	72
10435	Houlihan	72
10436	hasty	72
10437	grumpy	72
10438	gandhi	72
10439	fulfilled	72
10440	flooded	72
10441	expedition	72
10442	evolution	72
10443	discharged	72
10444	disagreement	72
10445	dine	72
10446	dennison	72
10447	dean's	72
10448	crypt	72
10449	coroner's	72
10450	cornered	72
10451	cork	72
10452	copied	72
10453	confrontation	72
10454	cobb	72
10455	cds	72
10456	catalogue	72
10457	brightest	72
10458	boone	72
10459	beethoven	72
10460	beaches	72
10461	banned	72
10462	attendant	72
10463	athlete	72
10464	anastasia	72
10465	amaze	72
10466	airlines	72
10467	yogurt	71
10468	wyndemere	71
10469	wool	71
10470	vocabulary	71
10471	vcr	71
10472	tulsa	71
10473	tractor	71
10474	tags	71
10475	tactic	71
10476	stuffy	71
10477	sophia	71
10478	slug	71
10479	sexuality	71
10480	seniors	71
10481	segment	71
10482	revelation	71
10483	respirator	71
10484	pulp	71
10485	prop	71
10486	producing	71
10487	processed	71
10488	pretends	71
10489	polygraph	71
10490	philly	71
10491	perp	71
10492	pennies	71
10493	Penelope	71
10494	ordinarily	71
10495	opposition	71
10496	olives	71
10497	necks	71
10498	mt	71
10499	morally	71
10500	mermaid	71
10501	maxim	71
10502	matrix	71
10503	martyr	71
10504	martial	71
10505	mace	71
10506	Lisa's	71
10507	leftovers	71
10508	joints	71
10509	Jimmy's	71
10510	Jello	71
10511	je	71
10512	IRS	71
10513	invaded	71
10514	install	71
10515	imported	71
10516	hotshot	71
10517	hopping	71
10518	homey	71
10519	hints	71
10520	helicopters	71
10521	heed	71
10522	heated	71
10523	heartbroken	71
10524	gurney	71
10525	gulf	71
10526	groove	71
10527	greatly	71
10528	graves	71
10529	forge	71
10530	florist	71
10531	firsthand	71
10532	fiend	71
10533	expanding	71
10534	Emma's	71
10535	Duffy	71
10536	drummer	71
10537	defenses	71
10538	dandy	71
10539	crippled	71
10540	craving	71
10541	cousin's	71
10542	corrected	71
10543	conniving	71
10544	conditioner	71
10545	clears	71
10546	chemo	71
10547	bubbly	71
10548	Britt	71
10549	bloke	71
10550	bladder	71
10551	beta	71
10552	beeper	71
10553	baptism	71
10554	Archie	71
10555	apb	71
10556	answer's	71
10557	Anna's	71
10558	angles	71
10559	ache	71
10560	womb	70
10561	wiring	70
10562	wench	70
10563	weaknesses	70
10564	volunteering	70
10565	violating	70
10566	via	70
10567	unlocked	70
10568	unemployment	70
10569	tummy	70
10570	Tibet	70
10571	ti	70
10572	threshold	70
10573	Theodore	70
10574	surrogate	70
10575	submarine	70
10576	subid	70
10577	stray	70
10578	stated	70
10579	startle	70
10580	specifics	70
10581	snob	70
10582	slowing	70
10583	sled	70
10584	scoot	70
10585	scanner	70
10586	robots	70
10587	robbers	70
10588	rightful	70
10589	richest	70
10590	quid	70
10591	qfxmjrie	70
10592	puffs	70
10593	prophet	70
10594	probable	70
10595	pitched	70
10596	pinky	70
10597	pierced	70
10598	pencils	70
10599	paralysis	70
10600	nuke	70
10601	nelle	70
10602	Mulder	70
10603	mellow	70
10604	managing	70
10605	Malone	70
10606	makeover	70
10607	luncheon	70
10608	Luce	70
10609	lords	70
10610	linksynergy	70
10611	Lasky	70
10612	Kwan	70
10613	jury's	70
10614	Jupiter	70
10615	johns	70
10616	jerky	70
10617	jade	70
10618	jacuzzi	70
10619	ish	70
10620	Irma	70
